Date,Open,High,Low,Close,pct_ch,abs_price
1993-03-12,0.506696,0.506696,0.495536,0.502232,0.0,0.0
1993-03-15,0.5,0.511161,0.49442,0.508929,-1.5385584851116374,1.5385584851116374
1993-03-16,0.511161,0.515625,0.504464,0.504464,1.7778636168145328,1.7778636168145328
1993-03-17,0.504464,0.508929,0.491071,0.492188,-0.8773325945269264,0.8773325945269264
1993-03-18,0.491071,0.496652,0.486607,0.486607,-2.65489707887977,2.65489707887977
1993-03-19,0.491071,0.493304,0.477679,0.479911,-0.22694580119792326,0.22694580119792326
1993-03-22,0.477679,0.481027,0.470982,0.475446,-1.8347454927693172,1.8347454927693172
1993-03-23,0.475446,0.482143,0.469866,0.470982,-0.9303808414476845,0.9303808414476845
1993-03-24,0.470982,0.484375,0.46875,0.479911,-0.9389078885930195,0.9389078885930195
1993-03-25,0.479911,0.488839,0.477679,0.488839,1.895826167454375,1.895826167454375
1993-03-26,0.488839,0.488839,0.46875,0.475446,1.8603449389574416,1.8603449389574416
1993-03-29,0.466518,0.46875,0.453125,0.455357,-4.566125043214645,4.566125043214645
1993-03-30,0.456473,0.466518,0.448661,0.466518,-3.990568855348444,3.990568855348444
1993-03-31,0.46875,0.470982,0.457589,0.459821,2.941208765869414,2.941208765869414
1993-04-01,0.457589,0.464286,0.455357,0.462054,-1.9139668780197043,1.9139668780197043
1993-04-02,0.450893,0.457589,0.441964,0.447545,-1.941625110640878,1.941625110640878
1993-04-05,0.446429,0.450893,0.441964,0.446429,-3.3816393754842506,3.3816393754842506
1993-04-06,0.446429,0.448661,0.435268,0.435268,-0.24936039951289946,0.24936039951289946
1993-04-07,0.4375,0.453125,0.433036,0.450893,-2.0000940799096876,2.0000940799096876
1993-04-08,0.446429,0.450893,0.4375,0.444196,2.564167363555334,2.564167363555334
1993-04-12,0.441964,0.455357,0.441964,0.446429,-1.9802924418875354,1.9802924418875354
1993-04-13,0.450893,0.457589,0.430804,0.433036,1.5076677862925394,1.5076677862925394
1993-04-14,0.430804,0.435268,0.425223,0.435268,-3.499996640003226,3.499996640003226
1993-04-15,0.430804,0.430804,0.417411,0.421875,-0.5154305877571279,0.5154305877571279
1993-04-16,0.430804,0.435268,0.422991,0.429688,-1.0255750480163872,1.0255750480163872
1993-04-19,0.433036,0.441964,0.430804,0.433036,2.645570370370365,2.645570370370365
1993-04-23,0.444196,0.448661,0.435268,0.439732,0.25187325088020357,0.25187325088020357
1993-04-26,0.439732,0.444196,0.433036,0.4375,-1.5001265598785043,1.5001265598785043
1993-04-27,0.435268,0.448661,0.435268,0.448661,-1.0151637815760561,1.0151637815760561
1993-04-28,0.444196,0.464286,0.444196,0.458705,1.530514285714281,1.530514285714281
1993-04-29,0.459821,0.462054,0.447545,0.453125,2.487401401057815,2.487401401057815
1993-04-30,0.453125,0.46875,0.453125,0.457589,-1.216468100413114,1.216468100413114
1993-05-03,0.457589,0.464286,0.455357,0.46317,0.9851586206896603,0.9851586206896603
1993-05-04,0.466518,0.484375,0.464286,0.476563,1.9513143891133666,1.9513143891133666
1993-05-05,0.473214,0.495536,0.473214,0.486607,2.1685342314916762,2.1685342314916762
1993-05-06,0.486607,0.488839,0.477679,0.479911,2.107591231379691,2.107591231379691
1993-05-07,0.477679,0.488839,0.477679,0.488839,-1.8347454927693172,1.8347454927693172
1993-05-10,0.491071,0.498884,0.491071,0.491071,2.3254311736967903,2.3254311736967903
1993-05-11,0.491071,0.493304,0.482143,0.486607,0.4565920476884938,0.4565920476884938
1993-05-12,0.484375,0.488839,0.473214,0.475446,-1.3635502809166047,1.3635502809166047
1993-05-13,0.477679,0.497768,0.477679,0.495536,-1.8347454927693172,1.8347454927693172
1993-05-14,0.493304,0.5,0.491071,0.495536,3.7560522120282935,3.7560522120282935
1993-05-17,0.495536,0.5,0.491071,0.497768,0.0,0.0
1993-05-18,0.495536,0.502232,0.491071,0.495536,0.0,0.0
1993-05-19,0.488839,0.513393,0.486607,0.511161,-1.7938075569341472,1.7938075569341472
1993-05-20,0.511161,0.526786,0.511161,0.524554,3.153151335119951,3.153151335119951
1993-05-21,0.524554,0.527902,0.506696,0.513393,2.6201138193250246,2.6201138193250246
1993-05-24,0.506696,0.524554,0.506696,0.514509,-3.4044159419239834,3.4044159419239834
1993-05-25,0.506696,0.513393,0.497768,0.503348,-1.3044587674549424,1.3044587674549424
1993-05-26,0.5,0.515625,0.49442,0.515625,-2.819970107422804,2.819970107422804
1993-05-27,0.515625,0.522321,0.511161,0.513393,2.4390680006675267,2.4390680006675267
1993-05-28,0.508929,0.513393,0.502232,0.50558,-1.2986181818181886,1.2986181818181886
1993-06-01,0.504464,0.515625,0.504464,0.508929,-1.7392134290884302,1.7392134290884302
1993-06-02,0.506696,0.520089,0.5,0.508929,0.22073657976977054,0.22073657976977054
1993-06-03,0.508929,0.511161,0.5,0.503348,0.0,0.0
1993-06-04,0.497768,0.502232,0.486607,0.489955,-2.193036749723434,2.193036749723434
1993-06-07,0.486607,0.488839,0.449777,0.453125,-3.325929575562038,3.325929575562038
1993-06-08,0.435268,0.446429,0.428571,0.441964,-11.161637293220803,11.161637293220803
1993-06-09,0.401786,0.407366,0.392857,0.395089,-11.329986206896557,11.329986206896557
1993-06-10,0.388393,0.399554,0.381696,0.397321,-12.121122987392646,12.121122987392646
1993-06-11,0.401786,0.404018,0.387277,0.390625,1.6950611128125441,1.6950611128125441
1993-06-14,0.392857,0.399554,0.388393,0.398438,-1.123524807397537,1.123524807397537
1993-06-15,0.404018,0.404018,0.373884,0.375,3.428607999999997,3.428607999999997
1993-06-16,0.377232,0.386161,0.370536,0.377232,-5.3222835171344105,5.3222835171344105
1993-06-17,0.379464,0.379464,0.361607,0.368304,1.1904000000000061,1.1904000000000061
1993-06-18,0.371652,0.376116,0.354911,0.366071,-1.4791958264410308,1.4791958264410308
1993-06-21,0.361607,0.361607,0.352679,0.353795,-1.8183348538164148,1.8183348538164148
1993-06-22,0.364955,0.375,0.354911,0.36942,-0.30485889349334033,0.30485889349334033
1993-06-23,0.372768,0.372768,0.357143,0.361607,5.362710043951995,5.362710043951995
1993-06-24,0.361607,0.372768,0.357143,0.372768,-2.114936928157656,2.114936928157656
1993-06-25,0.360491,0.363839,0.352679,0.357143,-0.30862234414710055,0.30862234414710055
1993-06-28,0.361607,0.361607,0.345982,0.358259,-2.994087475319764,2.994087475319764
1993-06-29,0.359375,0.359375,0.34375,0.348214,0.6249597500161033,0.6249597500161033
1993-06-30,0.345982,0.354911,0.34375,0.352679,-3.4268504071077026,3.4268504071077026
1993-07-01,0.348214,0.354911,0.339286,0.339286,0.0,0.0
1993-07-02,0.341518,0.345982,0.337054,0.34375,-3.1646341290522066,3.1646341290522066
1993-07-06,0.341518,0.348214,0.334821,0.337054,0.6578520775982539,0.6578520775982539
1993-07-07,0.334821,0.33817,0.323661,0.325893,-2.597527272727279,2.597527272727279
1993-07-08,0.325893,0.334821,0.323661,0.325893,-3.3113388359135425,3.3113388359135425
1993-07-09,0.330357,0.332589,0.325893,0.328125,1.3697747420165587,1.3697747420165587
1993-07-12,0.328125,0.340402,0.323661,0.339286,0.6848873710082793,0.6848873710082793
1993-07-13,0.345982,0.345982,0.330357,0.332589,5.442133333333337,5.442133333333337
1993-07-14,0.328125,0.334821,0.319196,0.332589,-3.2895551245851515,3.2895551245851515
1993-07-15,0.332589,0.337054,0.314732,0.319196,0.0,0.0
1993-07-21,0.232143,0.238839,0.227679,0.234375,1.4633186914049652,1.4633186914049652
1993-07-22,0.232143,0.241071,0.229911,0.236607,-3.25561042695506,3.25561042695506
1993-07-23,0.241071,0.245536,0.232143,0.234375,2.856960000000003,2.856960000000003
1993-07-26,0.238839,0.245536,0.232143,0.239955,0.9433364186182082,0.9433364186182082
1993-07-27,0.238839,0.245536,0.234375,0.236607,1.9046399999999981,1.9046399999999981
1993-07-28,0.234375,0.241071,0.234375,0.239955,-2.3254360192536105,2.3254360192536105
1993-07-29,0.241071,0.245536,0.238839,0.243304,1.886672837236428,1.886672837236428
1993-07-30,0.245536,0.252232,0.241071,0.247768,2.325852764059929,2.325852764059929
1993-08-02,0.252232,0.261161,0.25,0.254464,3.6694834445796283,3.6694834445796283
1993-08-03,0.258929,0.261161,0.256696,0.258929,4.504617222563056,4.504617222563056
1993-08-04,0.261161,0.272321,0.258929,0.270089,2.6318064637826777,2.6318064637826777
1993-08-05,0.274554,0.274554,0.258929,0.263393,6.034472770527827,6.034472770527827
1993-08-06,0.261161,0.270089,0.261161,0.261161,-3.305577050527806,3.305577050527806
1993-08-09,0.261161,0.270089,0.258929,0.265625,-0.847402930222144,0.847402930222144
1993-08-10,0.263393,0.265625,0.252232,0.254464,0.8546452188496798,0.8546452188496798
1993-08-11,0.254464,0.254464,0.241071,0.245536,-4.201788235294108,4.201788235294108
1993-08-12,0.245536,0.247768,0.232143,0.236607,-3.5085513078470894,3.5085513078470894
1993-08-13,0.236607,0.247768,0.234375,0.24442,-3.6365339502150364,3.6365339502150364
1993-08-16,0.245536,0.25,0.243304,0.245536,3.7737683162374704,3.7737683162374704
1993-08-17,0.247768,0.254464,0.243304,0.253348,1.3697733409704567,1.3697733409704567
1993-08-18,0.258929,0.265625,0.252232,0.254464,5.454597289195888,5.454597289195888
1993-08-19,0.256696,0.256696,0.245536,0.245536,1.3215024393324446,1.3215024393324446
1993-08-20,0.247768,0.25,0.241071,0.25,-2.6314134808853256,2.6314134808853256
1993-08-23,0.25,0.256696,0.245536,0.253348,1.8180633389808403,1.8180633389808403
1993-08-24,0.252232,0.256696,0.247768,0.25,0.8928000000000047,0.8928000000000047
1993-08-25,0.25,0.252232,0.238839,0.243304,-1.3215024393324666,1.3215024393324666
1993-08-26,0.243304,0.243304,0.236607,0.239955,-2.678400000000003,2.678400000000003
1993-08-27,0.241071,0.241071,0.234375,0.236607,-0.9177818695952328,0.9177818695952328
1993-08-30,0.236607,0.236607,0.231027,0.232143,-1.3952616115521617,1.3952616115521617
1993-08-31,0.236607,0.238839,0.232143,0.236607,0.0,0.0
1993-09-01,0.236607,0.238839,0.229911,0.233259,1.9229526627983717,1.9229526627983717
1993-09-02,0.232143,0.234375,0.225446,0.229911,-1.8866728372364399,1.8866728372364399
1993-09-03,0.232143,0.232143,0.225446,0.229911,-0.47843813100459404,0.47843813100459404
1993-09-07,0.232143,0.241071,0.229911,0.234375,0.970810444041383,0.970810444041383
1993-09-08,0.234375,0.241071,0.232143,0.238839,1.9416208880827779,1.9416208880827779
1993-09-09,0.238839,0.241071,0.232143,0.232143,1.9046399999999981,1.9046399999999981
1993-09-10,0.234375,0.234375,0.226563,0.234375,-1.8690414881991617,1.8690414881991617
1993-09-13,0.234375,0.236607,0.220982,0.225446,0.9614763313991859,0.9614763313991859
1993-09-14,0.216518,0.223214,0.214286,0.216518,-7.618986666666672,7.618986666666672
1993-09-15,0.21875,0.223214,0.209821,0.21875,-2.9701125768476744,2.9701125768476744
1993-09-16,0.216518,0.223214,0.216518,0.220982,0.0,0.0
1993-09-17,0.217634,0.227679,0.216518,0.225446,-0.5101714285714313,0.5101714285714313
1993-09-20,0.225446,0.227679,0.220982,0.222098,2.020074033179171,2.020074033179171
1993-09-21,0.220982,0.225446,0.21317,0.21875,-1.9800750512317788,1.9800750512317788
1993-09-22,0.216518,0.227679,0.216518,0.227679,-2.512404434078651,2.512404434078651
1993-09-23,0.227679,0.227679,0.21875,0.220982,4.081828571428568,4.081828571428568
1993-09-24,0.223214,0.225446,0.21875,0.223214,-1.9610943477439715,1.9610943477439715
1993-09-27,0.223214,0.225446,0.216518,0.220982,1.0100370165895791,1.0100370165895791
1993-09-28,0.220982,0.223214,0.216518,0.220982,-0.999937279919711,0.999937279919711
1993-09-29,0.216518,0.222098,0.212054,0.21317,-2.0200740331791835,2.0200740331791835
1993-09-30,0.214286,0.214286,0.205357,0.208705,-3.0301110497687627,3.0301110497687627
1993-10-01,0.203125,0.205357,0.200893,0.203125,-4.712201529295867,4.712201529295867
1993-10-04,0.202009,0.205357,0.196429,0.203125,-3.2083562923744076,3.2083562923744076
1993-10-05,0.205357,0.214286,0.205357,0.209821,1.098830769230775,1.098830769230775
1993-10-06,0.212054,0.214286,0.208705,0.210938,4.39581538461538,4.39581538461538
1993-10-07,0.209821,0.212054,0.203125,0.205357,0.0,0.0
1993-10-08,0.207589,0.207589,0.198661,0.202009,-1.5876703107074075,1.5876703107074075
1993-10-11,0.203125,0.214286,0.203125,0.212054,-1.086887712617545,1.086887712617545
1993-10-12,0.214286,0.223214,0.212054,0.214286,6.077451994713112,6.077451994713112
1993-10-13,0.216518,0.216518,0.209821,0.214286,2.105124166485893,2.105124166485893
1993-10-14,0.214286,0.21875,0.209821,0.212054,0.0,0.0
1993-10-20,0.25,0.252232,0.243304,0.247768,-1.3215024393324666,1.3215024393324666
1993-10-21,0.245536,0.279018,0.243304,0.270089,-0.900842723838423,0.900842723838423
1993-10-22,0.272321,0.28125,0.265625,0.270089,9.909673565593618,9.909673565593618
1993-10-25,0.270089,0.272321,0.264509,0.267857,0.0,0.0
1993-10-26,0.265625,0.267857,0.258929,0.265625,-1.652788525263903,1.652788525263903
1993-10-27,0.267857,0.287946,0.265625,0.283482,0.0,0.0
1993-10-28,0.283482,0.287946,0.276786,0.276786,6.7226352941176515,6.7226352941176515
1993-10-29,0.276786,0.283482,0.272321,0.274554,-2.3620547336338937,2.3620547336338937
1993-11-01,0.274554,0.28125,0.270089,0.28125,-0.8063991675879403,0.8063991675879403
1993-11-02,0.279018,0.294643,0.276786,0.292411,1.625909657116621,1.625909657116621
1993-11-03,0.294643,0.294643,0.276786,0.282366,4.761955555555551,4.761955555555551
1993-11-04,0.28125,0.287946,0.274554,0.287946,-3.8168878735751997,3.8168878735751997
1993-11-05,0.284598,0.287946,0.274554,0.284598,0.7904634410658548,0.7904634410658548
1993-11-08,0.285714,0.28683,0.272321,0.274554,-0.7751453397511882,0.7751453397511882
1993-11-09,0.276786,0.279018,0.265625,0.268973,-2.7449244197078126,2.7449244197078126
1993-11-10,0.270089,0.274554,0.267857,0.274554,-1.6262738841903583,1.6262738841903583
1993-11-11,0.274554,0.285714,0.272321,0.280134,2.074929453885707,2.074929453885707
1993-11-12,0.28125,0.285714,0.272321,0.283482,2.4388644856749417,2.4388644856749417
1993-11-15,0.28125,0.292411,0.28125,0.285714,0.3983807749148643,0.3983807749148643
1993-11-16,0.285714,0.305804,0.283482,0.303571,0.7873515778779646,0.7873515778779646
1993-11-17,0.303571,0.3125,0.292411,0.299107,6.2499562499562344,6.2499562499562344
1993-11-18,0.299107,0.301339,0.294643,0.299107,-1.4704961936416747,1.4704961936416747
1993-11-19,0.294643,0.299107,0.290179,0.294643,-1.492442503853144,1.492442503853144
1993-11-22,0.292411,0.294643,0.287946,0.290179,-2.238663755779716,2.238663755779716
1993-11-23,0.290179,0.294643,0.279018,0.294643,-1.51505381088299,1.51505381088299
1993-11-24,0.292411,0.299107,0.291295,0.294643,0.7691804024412366,0.7691804024412366
1993-11-26,0.292411,0.294643,0.287946,0.291295,-0.7575269054415045,0.7575269054415045
1993-11-29,0.287946,0.290179,0.28125,0.283482,-2.2729201100993435,2.2729201100993435
1993-11-30,0.283482,0.291295,0.28125,0.28125,-2.68216069620145,2.68216069620145
1993-12-01,0.285714,0.287946,0.279018,0.28125,0.7873515778779646,0.7873515778779646
1993-12-02,0.283482,0.285714,0.276786,0.283482,0.7936000000000042,0.7936000000000042
1993-12-03,0.283482,0.285714,0.276786,0.28125,0.7936000000000042,0.7936000000000042
1993-12-06,0.28125,0.290179,0.279018,0.287946,-0.7873515778779646,0.7873515778779646
1993-12-07,0.285714,0.287946,0.28125,0.287946,1.5872000000000084,1.5872000000000084
1993-12-08,0.285714,0.287946,0.28125,0.284598,-0.7751453397511882,0.7751453397511882
1993-12-09,0.283482,0.285714,0.265625,0.267857,-1.5502906795023956,1.5502906795023956
1993-12-10,0.270089,0.272321,0.247768,0.252232,-5.09806815227092,5.09806815227092
1993-12-13,0.252232,0.263393,0.247768,0.263393,-5.833336444446104,5.833336444446104
1993-12-14,0.261161,0.265625,0.258929,0.260045,3.5399949253068463,3.5399949253068463
1993-12-15,0.258929,0.265625,0.258929,0.265625,-1.694805860444267,1.694805860444267
1993-12-16,0.263393,0.265625,0.258929,0.262277,1.2874694764367558,1.2874694764367558
1993-12-17,0.263393,0.265625,0.260045,0.263393,-0.8402823529411809,0.8402823529411809
1993-12-20,0.261161,0.265625,0.252232,0.254464,-0.4255043332049726,0.4255043332049726
1993-12-21,0.254464,0.256696,0.243304,0.245536,-3.3899913816995766,3.3899913816995766
1993-12-22,0.243304,0.254464,0.241071,0.25,-4.385689134808865,4.385689134808865
1993-12-23,0.243304,0.243304,0.236607,0.243304,-0.9090316694904257,0.9090316694904257
1993-12-27,0.247768,0.256696,0.243304,0.254464,-0.8928000000000047,0.8928000000000047
1993-12-28,0.256696,0.263393,0.254464,0.260045,5.504225166869426,5.504225166869426
1993-12-29,0.261161,0.261161,0.254464,0.254464,2.6318064637826777,2.6318064637826777
1993-12-30,0.254464,0.270089,0.254464,0.265625,-2.1461670095560392,2.1461670095560392
1993-12-31,0.265625,0.270089,0.261161,0.261161,4.386082117706228,4.386082117706228
1994-01-03,0.263393,0.267857,0.258929,0.266741,-0.8402823529411809,0.8402823529411809
1994-01-04,0.270089,0.28125,0.267857,0.28125,3.4185808753987192,3.4185808753987192
1994-01-05,0.283482,0.302455,0.283482,0.301339,6.276125530008512,6.276125530008512
1994-01-06,0.301339,0.303571,0.290179,0.292411,7.1427555555555635,7.1427555555555635
1994-01-07,0.285714,0.296875,0.279018,0.295759,-5.1851901015135775,5.1851901015135775
1994-01-10,0.294643,0.302455,0.292411,0.300223,0.7633091778353113,0.7633091778353113
1994-01-11,0.299107,0.301339,0.283482,0.284598,1.1320027454785881,1.1320027454785881
1994-01-12,0.287946,0.287946,0.272321,0.272321,-4.089293625072042,4.089293625072042
1994-01-13,0.267857,0.274554,0.265625,0.273438,-5.882332272187438,5.882332272187438
1994-01-14,0.274554,0.283482,0.272321,0.276786,0.8199881757191111,0.8199881757191111
1994-01-17,0.276786,0.28125,0.267857,0.271205,1.2244091896517535,1.2244091896517535
1994-01-18,0.270089,0.270089,0.258929,0.262277,-2.4195587927134876,2.4195587927134876
1994-01-19,0.261161,0.265625,0.256696,0.261161,-3.7034715436662298,3.7034715436662298
1994-01-20,0.263393,0.274554,0.263393,0.266741,0.4255043332049726,0.4255043332049726
1994-01-26,0.301339,0.303571,0.296875,0.299107,-3.5715199999999925,3.5715199999999925
1994-01-27,0.299107,0.305804,0.294643,0.304688,-1.1069415284918294,1.1069415284918294
1994-01-28,0.305804,0.310268,0.301339,0.303571,2.238998084297595,2.238998084297595
1994-01-31,0.299107,0.301339,0.292411,0.292411,-1.8317098146300486,1.8317098146300486
1994-02-01,0.294643,0.299107,0.287946,0.296875,-2.9409923872833676,2.9409923872833676
1994-02-02,0.296875,0.296875,0.290179,0.294643,1.5266183556706225,1.5266183556706225
1994-02-03,0.294643,0.300223,0.290179,0.299107,-0.7518315789473724,0.7518315789473724
1994-02-04,0.299107,0.3125,0.296875,0.299107,1.515053810883009,1.515053810883009
1994-02-07,0.299107,0.331473,0.299107,0.325893,0.0,0.0
1994-02-08,0.321429,0.325893,0.314732,0.319196,7.46288117630146,7.46288117630146
1994-02-09,0.319196,0.325893,0.314732,0.323661,-2.054968962205389,2.054968962205389
1994-02-10,0.323661,0.334821,0.321429,0.325893,1.3988270529705877,1.3988270529705877
1994-02-11,0.323661,0.334821,0.323661,0.330357,0.0,0.0
1994-02-14,0.330357,0.339286,0.328125,0.330357,1.3697747420165587,1.3697747420165587
1994-02-15,0.328125,0.334821,0.323661,0.331473,-0.6756327245979384,0.6756327245979384
1994-02-16,0.334821,0.334821,0.328125,0.328125,1.3512654491958602,1.3512654491958602
1994-02-17,0.332589,0.33817,0.323661,0.330357,0.3366790055298639,0.3366790055298639
1994-02-18,0.325893,0.330357,0.323661,0.323661,-0.6802285714285751,0.6802285714285751
1994-02-22,0.323661,0.334821,0.319196,0.332589,-2.0268981737938154,2.0268981737938154
1994-02-23,0.332589,0.341518,0.330357,0.332589,2.7584417028928563,2.7584417028928563
1994-02-24,0.330357,0.332589,0.323661,0.327009,-0.6710985630913866,0.6710985630913866
1994-02-25,0.330357,0.332589,0.316964,0.321429,-0.6710985630913866,0.6710985630913866
1994-02-28,0.323661,0.330357,0.321429,0.325893,-1.023825032338565,1.023825032338565
1994-03-01,0.328125,0.328125,0.319196,0.323661,2.083197222403697,2.083197222403697
1994-03-02,0.314732,0.323661,0.310268,0.31808,-3.424743704221931,3.424743704221931
1994-03-03,0.319196,0.323661,0.316964,0.319196,-1.3795298166909196,1.3795298166909196
1994-03-04,0.321429,0.334821,0.319196,0.328125,1.052879778672047,1.052879778672047
1994-03-07,0.330357,0.340402,0.328125,0.33817,3.4965977017255954,3.4965977017255954
1994-03-08,0.339286,0.339286,0.328125,0.330357,3.4014476190476115,3.4014476190476115
1994-03-09,0.327009,0.334821,0.321429,0.334821,-3.3004110358695424,3.3004110358695424
1994-03-10,0.332589,0.335938,0.328125,0.332589,0.6756327245979384,0.6756327245979384
1994-03-11,0.330357,0.337054,0.328125,0.332589,-1.333249706559615,1.333249706559615
1994-03-14,0.34375,0.34375,0.337054,0.340402,3.3557934868561423,3.3557934868561423
1994-03-15,0.341518,0.341518,0.332589,0.335938,2.684694923764756,2.684694923764756
1994-03-16,0.334821,0.337054,0.325893,0.328125,-1.6395320826552144,1.6395320826552144
1994-03-17,0.328125,0.330357,0.323661,0.325893,-2.325726771011322,2.325726771011322
1994-03-18,0.328125,0.328125,0.319196,0.324777,0.0,0.0
1994-03-21,0.324777,0.325893,0.314732,0.316964,-0.34244368550413967,0.34244368550413967
1994-03-22,0.314732,0.316964,0.308036,0.3125,-3.0928914301197348,3.0928914301197348
1994-03-23,0.314732,0.316964,0.305804,0.313616,-0.7041809164447734,0.7041809164447734
1994-03-24,0.313616,0.314732,0.303571,0.309152,0.3571200000000019,0.3571200000000019
1994-03-25,0.310268,0.310268,0.292411,0.292411,-1.0675475741033678,1.0675475741033678
1994-03-28,0.294643,0.303571,0.292411,0.296875,-4.693160645895868,4.693160645895868
1994-03-29,0.296875,0.301339,0.287946,0.292411,1.5266183556706225,1.5266183556706225
1994-03-30,0.290179,0.296875,0.283482,0.290179,-2.2554947368420986,2.2554947368420986
1994-03-31,0.290179,0.299107,0.28125,0.296875,-0.7633091778352923,0.7633091778352923
1994-04-04,0.287946,0.296875,0.283482,0.296875,-0.7695250173169115,0.7695250173169115
1994-04-05,0.301339,0.305804,0.299107,0.299107,1.5036631578947448,1.5036631578947448
1994-04-06,0.303571,0.303571,0.292411,0.299107,2.2554947368420986,2.2554947368420986
1994-04-07,0.299107,0.301339,0.292411,0.297991,0.0,0.0
1994-04-08,0.301339,0.303571,0.296875,0.299107,0.746221251926572,0.746221251926572
1994-04-11,0.299107,0.299107,0.290179,0.299107,0.37450795493823835,0.37450795493823835
1994-04-12,0.297991,0.297991,0.283482,0.285714,-0.373110625963286,0.373110625963286
1994-04-13,0.287946,0.290179,0.279018,0.283482,-3.731440588150739,3.731440588150739
1994-04-14,0.272321,0.283482,0.267857,0.28125,-4.6875546875547025,4.6875546875547025
1994-04-15,0.279018,0.28125,0.267857,0.270089,-1.5747031557559292,1.5747031557559292
1994-04-18,0.272321,0.272321,0.261161,0.264509,-3.1747555555555627,3.1747555555555627
1994-04-19,0.265625,0.267857,0.254464,0.258929,-1.652788525263903,1.652788525263903
1994-04-20,0.261161,0.267857,0.25,0.252232,-1.2657414303483125,1.2657414303483125
1994-04-26,0.28125,0.28125,0.276786,0.279018,5.88235294117647,5.88235294117647
